T06,wt-components,2017-01-01T06:40:00Z,1267.4,38,54,56,56,48,52,23,11.2,13.2,40772,244.3,32,13
T06,wt-components,2017-01-01T06:50:00Z,1272.6,38,53,56,55,48,52,23,11.3,8.6,42637,255.7,32,13
T06,wt-components,2017-01-01T07:00:00Z,1262.3,37,53,55,55,47,51,23,11.2,9,31004,186.2,32,13
T06,wt-components,2017-01-01T07:10:00Z,1378,37,53,55,55,48,52,23,12.2,10.2,69684,418.1,32,13
T06,wt-components,2017-01-01T07:20:00Z,1287.3,37,53,55,55,47,52,23,11.4,9.2,47316,284.3,32,12
T06,wt-components,2017-01-01T07:30:00Z,1391.1,37,53,55,54,48,52,23,12.3,11,77265,464.5,32,13
T06,wt-components,2017-01-01T07:40:00Z,1462.4,37,53,55,55,48,54,23,13,10.5,94520,567,32,13
T06,wt-components,2017-01-01T07:50:00Z,1470.1,38,54,55,55,48,54,23,13,10.5,96184,576.8,32,13
T06,wt-components,2017-01-01T08:00:00Z,1296.1,38,53,55,55,48,53,23,11.5,9.7,50451,302.1,32,13
T06,wt-components,2017-01-01T08:10:00Z,1264.1,38,53,55,54,47,52,23,11.2,8.9,35345,212.1,32,13
T06,wt-components,2017-01-01T08:20:00Z,1280,37,52,54,54,47,52,23,11.3,8.8,42741,255.8,32,13
T06,wt-components,2017-01-01T08:30:00Z,1252.8,37,52,54,54,47,51,23,11.1,7.4,26910,161.2,32,12
T06,wt-components,2017-01-01T08:40:00Z,1250.2,37,52,54,54,46,50,23,11.1,7.1,17747,106.5,31,12
T06,wt-components,2017-01-01T08:50:00Z,1258.9,37,52,54,54,46,50,23,11.1,10.1,30300,182.1,31,13
T06,wt-components,2017-01-01T09:00:00Z,1251.3,37,51,54,53,46,50,23,11.1,7.4,21832,130.9,31,13
T06,wt-components,2017-01-01T09:10:00Z,1253.3,37,51,53,53,45,49,22,11.1,7.9,24012,144.2,31,13
T06,wt-components,2017-01-01T09:20:00Z,1263.6,36,51,53,53,45,50,22,11.2,8.3,35815,215.3,31,13
T06,wt-components,2017-01-01T09:30:00Z,1272.3,36,51,53,53,45,50,23,11.3,8.9,41015,246.3,31,13
T06,wt-components,2017-01-01T09:40:00Z,1259.5,36,51,53,53,45,50,23,11.2,8.7,27754,166.2,31,13
T06,wt-components,2017-01-01T09:50:00Z,1254,36,51,53,53,45,49,23,11.1,7.9,26035,156.1,31,13
T06,wt-components,2017-01-01T10:00:00Z,1253.2,36,51,53,52,45,49,23,11.1,8.3,23160,138.9,31,13
T06,wt-components,2017-01-01T10:10:00Z,1253.5,36,50,52,52,44,49,23,11.1,7.5,24910,149.6,31,13
T06,wt-components,2017-01-01T10:20:00Z,1248.5,36,50,52,52,44,48,23,11.1,6.4,9909,59.2,31,13
T06,wt-components,2017-01-01T10:30:00Z,1248.9,36,50,52,52,44,48,23,11.1,6.9,10731,64.4,31,14
T06,wt-components,2017-01-01T10:40:00Z,1252.6,36,50,52,52,43,48,23,11.1,7.8,18199,109.3,31,14
T06,wt-components,2017-01-01T10:50:00Z,1251.2,37,50,52,52,43,48,23,11.1,7.4,14897,89.9,31,14
T06,wt-components,2017-01-01T11:00:00Z,1259.2,37,50,52,52,43,48,23,11.2,8.5,33059,198.4,31,14
T06,wt-components,2017-01-01T11:10:00Z,1256.4,37,50,52,52,43,48,23,11.1,8.6,26940,161.5,31,15
T06,wt-components,2017-01-01T11:20:00Z,1274.5,37,50,52,52,44,49,23,11.3,10.3,39354,235.6,31,15
T06,wt-components,2017-01-01T11:30:00Z,1254.1,37,50,52,52,44,49,24,11.1,8.8,23342,139.9,31,15
T06,wt-components,2017-01-01T11:40:00Z,1307.6,37,51,53,52,44,49,24,11.6,9.8,49976,300.7,31,16
T06,wt-components,2017-01-01T11:50:00Z,1304.2,37,51,53,53,44,50,24,11.5,10.3,48511,290.8,32,16
T06,wt-components,2017-01-01T12:00:00Z,1413.5,38,52,53,53,45,50,24,12.5,11,76016,457.8,32,16
T06,wt-components,2017-01-01T12:10:00Z,1416.8,38,53,54,54,46,52,24,12.5,10.6,80320,480.5,32,16
T06,wt-components,2017-01-01T12:20:00Z,1426.9,39,53,54,54,46,52,24,12.6,10.5,85021,511.2,33,16
T06,wt-components,2017-01-01T12:30:00Z,1458.2,39,54,55,55,47,53,25,12.9,13.2,98092,587.7,33,16
T06,wt-components,2017-01-01T12:40:00Z,1416.7,40,54,56,55,47,53,25,12.5,11.2,88126,528.1,34,16
T06,wt-components,2017-01-01T12:50:00Z,1493.9,40,55,56,56,48,54,25,13.2,11.7,109036,655.1,34,16
T06,wt-components,2017-01-01T13:00:00Z,1440,40,56,57,57,48,54,25,12.8,13,95380,571.7,34,16
T06,wt-components,2017-01-01T13:10:00Z,1396.2,41,56,57,57,48,54,25,12.4,11.8,80241,481.1,35,16
T06,wt-components,2017-01-01T13:20:00Z,1345.6,41,56,57,57,48,54,26,11.9,10.7,66165,397.3,35,17
T06,wt-components,2017-01-01T13:30:00Z,1356.7,41,56,58,57,48,53,26,12,14.7,62337,374.5,35,17
T06,wt-components,2017-01-01T13:40:00Z,1309.6,41,56,58,57,48,53,26,11.6,9.8,52633,315.7,35,17
T06,wt-components,2017-01-01T13:50:00Z,1326.8,41,56,58,57,48,53,26,11.8,9.3,59961,358.8,35,17
T06,wt-components,2017-01-01T14:00:00Z,1257.8,41,56,57,57,48,53,26,11.1,8.1,33267,199,35,17
T06,wt-components,2017-01-01T14:10:00Z,1255.5,41,55,57,57,47,52,26,11.1,7.3,27405,163.9,35,17
T06,wt-components,2017-01-01T14:20:00Z,1263,41,55,57,57,47,52,26,11.2,8.3,39932,240.5,35,17
T06,wt-components,2017-01-01T14:30:00Z,1272.2,41,55,57,57,47,52,26,11.3,8.7,41085,245.6,35,17
T06,wt-components,2017-01-01T14:40:00Z,1312.4,41,55,57,57,47,52,26,11.6,10,48975,295.5,35,17
T06,wt-components,2017-01-01T14:50:00Z,1302.1,41,55,57,57,48,52,26,11.5,10.5,49683,297.1,35,17
T06,wt-components,2017-01-01T15:00:00Z,1278.2,41,55,57,57,47,52,26,11.3,14.1,37900,227.8,35,17
T06,wt-components,2017-01-01T15:10:00Z,1304.1,41,55,57,57,47,52,26,11.5,12,45423,272.6,35,17
T06,wt-components,2017-01-01T15:20:00Z,1340.8,41,56,57,57,48,53,26,11.9,11,62417,373.9,35,17
T06,wt-components,2017-01-01T15:30:00Z,1351.8,41,56,58,57,48,53,26,12,10.5,69548,418.4,35,17
T06,wt-components,2017-01-01T15:40:00Z,1334.3,41,56,58,58,48,53,26,11.8,13.6,63114,377.7,35,17
T06,wt-components,2017-01-01T15:50:00Z,1284.5,41,56,58,58,48,53,26,11.4,11.6,49233,295.4,35,17
T06,wt-components,2017-01-01T16:00:00Z,1323.2,41,56,58,58,48,53,26,11.7,13.1,56569,340,35,17
T06,wt-components,2017-01-01T16:10:00Z,1314.2,41,56,58,58,48,53,26,11.6,9.6,58949,353.5,35,17
T06,wt-components,2017-01-01T16:20:00Z,1333.1,41,56,58,58,48,53,26,11.8,10.2,62461,375.4,35,17
T06,wt-components,2017-01-01T16:30:00Z,1320.8,41,57,58,58,48,53,26,11.7,9.6,57016,341.5,35,17
T06,wt-components,2017-01-01T16:40:00Z,1359.4,41,57,58,58,48,54,26,12,13.2,73321,440.2,35,17
T06,wt-components,2017-01-01T16:50:00Z,1290.1,41,57,58,58,48,53,26,11.4,9.5,51584,309.2,35,16
T06,wt-components,2017-01-01T17:00:00Z,1307,41,56,58,58,48,53,26,11.6,8.9,59461,356.5,35,16
T06,wt-components,2017-01-01T17:10:00Z,1306.8,41,56,58,58,48,53,26,11.6,9.1,57589,345.9,35,16
T06,wt-components,2017-01-01T17:20:00Z,1344.8,41,56,58,58,48,54,26,11.9,9.2,64356,386.9,35,16
T06,wt-components,2017-01-01T17:30:00Z,1334.6,41,56,58,58,48,54,26,11.8,9.8,61981,371.8,35,16
T06,wt-components,2017-01-01T17:40:00Z,1275.1,41,56,58,58,48,53,26,11.3,9.3,41472,248.3,35,16
T06,wt-components,2017-01-01T17:50:00Z,1270.6,41,56,58,57,48,53,26,11.3,9,42666,256.2,35,16
T06,wt-components,2017-01-01T18:00:00Z,1312.2,41,56,57,57,48,53,26,11.6,11.7,56001,336.3,35,15
T06,wt-components,2017-01-01T18:10:00Z,1317.6,40,56,57,57,48,53,26,11.7,10.1,60733,365.4,35,15
T06,wt-components,2017-01-01T18:20:00Z,1416.1,40,56,58,57,48,54,25,12.5,10.8,83019,497.8,34,15
T06,wt-components,2017-01-01T18:30:00Z,1449.6,40,56,58,57,49,54,25,12.8,10.4,91133,546.9,35,15
T06,wt-components,2017-01-01T18:40:00Z,1426.2,40,56,58,57,49,55,25,12.6,9.6,85215,510.8,35,14
T06,wt-components,2017-01-01T18:50:00Z,1299.8,40,56,58,57,49,54,25,11.5,12.2,54297,325.5,34,14
T06,wt-components,2017-01-01T19:00:00Z,1305.3,40,55,57,57,48,53,25,11.6,8.8,49015,294.4,34,14
T06,wt-components,2017-01-01T19:10:00Z,1306.4,40,55,57,57,48,53,25,11.6,9.4,52995,317.8,34,14
T06,wt-components,2017-01-01T19:20:00Z,1267.3,39,55,57,57,48,53,25,11.2,9.6,38955,233.5,34,14
T06,wt-components,2017-01-01T19:30:00Z,1254.7,39,54,57,56,48,52,25,11.1,7.6,30697,184,33,14
T06,wt-components,2017-01-01T19:40:00Z,1254.1,39,54,56,56,47,51,24,11.1,7.6,27954,167.7,33,13
T06,wt-components,2017-01-01T19:50:00Z,1251.5,39,54,56,56,47,51,24,11.1,13.6,21855,130.8,33,13
T06,wt-components,2017-01-01T20:00:00Z,1263.1,38,54,56,56,47,51,24,11.2,8,37108,223.2,33,13
T06,wt-components,2017-01-01T20:10:00Z,1263,38,54,56,55,47,51,24,11.2,7.8,39417,236.3,33,13
T06,wt-components,2017-01-01T20:20:00Z,1250.5,38,53,55,55,46,50,24,11.1,7.3,17867,106.7,32,13
T06,wt-components,2017-01-01T20:30:00Z,1248.7,38,53,55,55,45,49,24,11.1,6.5,6682,40,32,13
T06,wt-components,2017-01-01T20:40:00Z,1249.5,38,53,55,55,45,49,23,11.1,6.2,12296,74.1,32,13
T06,wt-components,2017-01-01T20:50:00Z,1249.1,37,52,54,54,45,49,23,11.1,6.1,14175,84.9,32,13
T06,wt-components,2017-01-01T21:00:00Z,1248.7,37,52,54,54,44,48,23,11.1,5.9,10074,60.5,32,13
T06,wt-components,2017-01-01T21:10:00Z,1249.7,37,52,54,54,44,48,23,11.1,6.9,12991,78.1,32,13
T06,wt-components,2017-01-01T21:20:00Z,1249.5,37,51,53,53,44,48,23,11.1,6.9,16386,98.1,31,13
T06,wt-components,2017-01-01T21:30:00Z,1248.9,37,51,53,53,43,48,23,11.1,6.2,10564,63.4,31,13
T06,wt-components,2017-01-01T21:40:00Z,1248.7,36,51,53,53,43,48,23,11.1,6,7847,47,31,12
T06,wt-components,2017-01-01T21:50:00Z,1248.5,36,51,53,53,43,47,22,11.1,6,3942,23.7,31,12
T06,wt-components,2017-01-01T22:00:00Z,1249.6,36,50,52,52,42,47,22,11.1,6.7,9324,56.2,31,12
T06,wt-components,2017-01-01T22:10:00Z,1251.9,36,50,52,52,43,48,22,11.1,9,24344,146.2,31,12
T06,wt-components,2017-01-01T22:20:00Z,1248.8,36,50,52,52,42,47,22,11.1,6.8,11078,66,30,12
T06,wt-components,2017-01-01T22:30:00Z,1250.7,35,50,52,52,42,47,22,11.1,7.3,11334,68.3,30,12
T06,wt-components,2017-01-01T22:40:00Z,1262.2,35,50,52,52,42,48,22,11.2,8.1,32194,193.7,30,12
T06,wt-components,2017-01-01T22:50:00Z,1288.3,35,50,52,52,43,49,22,11.4,8.6,45671,274.2,30,12
T06,wt-components,2017-01-01T23:00:00Z,1262.6,35,50,52,52,43,49,22,11.2,8,34255,205.6,30,13
T06,wt-components,2017-01-01T23:10:00Z,1253.9,35,50,52,52,43,48,22,11.1,7.8,24237,145.6,30,12
T06,wt-components,2017-01-01T23:20:00Z,1277.4,35,50,52,52,43,49,22,11.3,9,48043,288.4,30,12
T06,wt-components,2017-01-01T23:30:00Z,1286.8,35,50,52,52,44,49,22,11.4,9.1,54321,325.7,30,12
T06,wt-components,2017-01-01T23:40:00Z,1282.3,35,50,52,52,44,50,22,11.4,11.3,53201,319.2,30,13
T06,wt-components,2017-01-01T23:50:00Z,1293.9,35,50,52,52,44,50,22,11.5,9.7,57164,342.9,30,13
T06,wt-components,2017-01-02T00:00:00Z,1272.2,35,50,52,52,44,50,22,11.3,8.6,42381,253.9,30,12
T06,wt-components,2017-01-02T00:10:00Z,1259.1,35,50,52,52,44,49,22,11.1,8.1,30674,184.5,30,12
T06,wt-components,2017-01-02T00:20:00Z,1268.5,35,50,52,52,44,49,22,11.2,12.5,36252,217.4,30,12
T06,wt-components,2017-01-02T00:30:00Z,1283.6,35,50,52,52,44,50,22,11.4,11.3,45420,273.2,30,12
T06,wt-components,2017-01-02T00:40:00Z,1298.9,35,50,52,52,44,50,22,11.5,9,52675,316.3,30,12
T06,wt-components,2017-01-02T00:50:00Z,1257.4,35,50,52,52,44,49,22,11.1,8,26553,158.5,30,12
T06,wt-components,2017-01-02T01:00:00Z,1252.1,35,50,52,52,43,48,22,11.1,7.5,19671,117.9,30,12
T06,wt-components,2017-01-02T01:10:00Z,1248.9,35,50,52,52,43,48,22,11.1,6.9,11927,71.3,30,12
T06,wt-components,2017-01-02T01:20:00Z,1252.7,35,50,52,52,43,48,22,11.1,7.4,18575,111.9,30,12
T06,wt-components,2017-01-02T01:30:00Z,1251.3,35,50,52,52,43,48,22,11.1,7.8,18517,111,30,12
T06,wt-components,2017-01-02T01:40:00Z,1250.5,35,50,52,52,42,48,22,11.1,7,13756,82.6,30,12
T06,wt-components,2017-01-02T01:50:00Z,1253.2,35,49,52,51,42,48,22,11.1,7.5,22970,137.5,30,12
T06,wt-components,2017-01-02T02:00:00Z,1295.2,35,50,52,51,43,48,22,11.5,8.8,42453,255.2,30,12
T06,wt-components,2017-01-02T02:10:00Z,1293.4,35,50,52,51,43,49,22,11.5,8.9,49581,297.7,30,12
T06,wt-components,2017-01-02T02:20:00Z,1290.4,35,50,52,51,44,49,22,11.4,9.5,49799,298.4,30,12
T06,wt-components,2017-01-02T02:30:00Z,1278.1,35,50,52,51,43,49,22,11.3,10.1,43173,259.3,30,12
T06,wt-components,2017-01-02T02:40:00Z,1255.7,35,49,51,51,43,49,22,11.1,7.7,31510,189,30,12
T06,wt-components,2017-01-02T02:50:00Z,1253.8,35,49,51,51,43,49,22,11.1,7.7,28791,172.8,30,12
T06,wt-components,2017-01-02T03:00:00Z,1258.7,35,49,51,51,43,49,22,11.1,8.1,33026,198.3,30,12
T06,wt-components,2017-01-02T03:10:00Z,1266.7,35,49,51,51,43,49,21,11.2,8.7,34765,209,30,12
T06,wt-components,2017-01-02T03:20:00Z,1275.3,35,49,51,51,43,49,21,11.3,8.9,43169,259.5,30,12
T06,wt-components,2017-01-02T03:30:00Z,1332.7,35,50,51,51,44,50,22,11.8,10.4,59648,357.3,30,12
T06,wt-components,2017-01-02T03:40:00Z,1252.6,35,49,51,51,44,49,22,11.1,8.3,23065,138.3,30,12
T06,wt-components,2017-01-02T03:50:00Z,1249.2,35,49,51,51,43,48,21,11.1,10.3,13219,78.7,30,12
T06,wt-components,2017-01-02T04:00:00Z,1251.5,34,49,51,51,42,48,21,11.1,9,11545,69.9,30,11
T06,wt-components,2017-01-02T04:10:00Z,1315.3,34,49,51,51,43,49,21,11.6,10.2,53000,318.9,30,12
T06,wt-components,2017-01-02T04:20:00Z,1349.9,34,49,51,51,44,50,21,12,9.5,65505,393.3,30,12
T06,wt-components,2017-01-02T04:30:00Z,1266.8,34,49,51,51,44,49,21,11.2,8.8,33217,198.9,30,12
T06,wt-components,2017-01-02T04:40:00Z,1368.8,34,49,51,51,44,50,21,12.1,10,65111,391.1,30,12
T06,wt-components,2017-01-02T04:50:00Z,1281.8,34,49,51,51,44,50,21,11.4,9.1,40288,240.8,30,12
T06,wt-components,2017-01-02T05:00:00Z,1286.5,34,49,51,51,44,49,21,11.4,10.2,36158,218.3,30,12
T06,wt-components,2017-01-02T05:10:00Z,1446.9,34,50,51,51,45,51,21,12.8,12.1,92839,557.2,30,12
T06,wt-components,2017-01-02T05:20:00Z,1418.4,35,51,52,52,45,52,21,12.6,11.3,90459,542,30,12
T06,wt-components,2017-01-02T05:30:00Z,1417.2,35,51,52,52,46,52,21,12.5,13.9,87527,526.3,30,12
T06,wt-components,2017-01-02T05:40:00Z,1444.3,35,51,53,52,46,52,22,12.8,11.2,92380,553.8,31,12
T06,wt-components,2017-01-02T05:50:00Z,1543.5,36,52,53,53,47,53,22,13.7,12.5,134979,811.5,31,12
T06,wt-components,2017-01-02T06:00:00Z,1616.6,36,55,55,55,48,55,22,14.3,14.6,190581,1143.9,32,12
T06,wt-components,2017-01-02T06:10:00Z,1653.3,38,59,58,58,50,56,22,14.6,16,263793,1583.6,32,13
T06,wt-components,2017-01-02T06:20:00Z,1677.2,39,67,64,64,52,58,23,14.9,19.5,323122,1938.9,33,13
T06,wt-components,2017-01-02T06:30:00Z,1674,42,70,69,68,53,59,25,14.8,17.6,313472,1881.4,35,13
T06,wt-components,2017-01-02T06:40:00Z,1671.6,44,72,71,71,55,60,25,14.8,16.2,281493,1687.3,38,13
T06,wt-components,2017-01-02T06:50:00Z,1653.7,46,71,71,71,55,60,25,14.6,16.4,226972,1363.5,40,13
T06,wt-components,2017-01-02T07:00:00Z,1657.7,47,72,72,72,56,61,25,14.7,15.4,234302,1405.4,41,13
T06,wt-components,2017-01-02T07:10:00Z,1642.1,48,71,72,72,56,61,25,14.5,14.2,189955,1137.7,42,13
T06,wt-components,2017-01-02T07:20:00Z,1641.2,47,71,71,72,56,61,25,14.5,15.1,198442,1192,43,13
T06,wt-components,2017-01-02T07:30:00Z,1649.1,47,71,71,72,56,61,25,14.6,15.4,189799,1138.1,43,13
T06,wt-components,2017-01-02T07:40:00Z,1570.4,47,70,70,71,56,61,25,13.9,13.3,138924,832.1,43,13
T06,wt-components,2017-01-02T07:50:00Z,1518,47,68,69,69,56,60,25,13.4,12.9,113734,682.5,43,13
T06,wt-components,2017-01-02T08:00:00Z,1539.5,46,67,68,68,55,60,25,13.6,14.2,130088,781.2,43,13
T06,wt-components,2017-01-02T08:10:00Z,1526.1,45,66,67,67,55,60,25,13.5,15,125434,752.6,43,13
T06,wt-components,2017-01-02T08:20:00Z,1375.2,44,65,66,66,55,58,25,12.2,11,71813,430.7,42,12
T06,wt-components,2017-01-02T08:30:00Z,1406.5,44,63,64,64,54,58,25,12.5,12,80381,482.6,42,12
T06,wt-components,2017-01-02T08:40:00Z,1455.8,43,62,63,63,54,58,25,12.9,11.2,95977,576.4,41,12
T06,wt-components,2017-01-02T08:50:00Z,1573.6,43,62,63,63,54,58,25,13.9,13.8,155053,932.6,41,13
T06,wt-components,2017-01-02T09:00:00Z,1656.2,42,64,64,64,55,60,25,14.7,14.5,214399,1285.9,41,13
T06,wt-components,2017-01-02T09:10:00Z,1664.9,43,66,66,66,56,61,25,14.7,16.5,267527,1607,41,13
T06,wt-components,2017-01-02T09:20:00Z,1670.6,44,71,70,70,57,62,26,14.8,19.8,298385,1790.3,42,13
T06,wt-components,2017-01-02T09:30:00Z,1666.8,46,74,73,73,58,63,27,14.8,18.7,276142,1654.4,43,13
T06,wt-components,2017-01-02T09:40:00Z,1655.9,47,75,74,75,58,63,26,14.7,17.4,256054,1535.5,44,13
T06,wt-components,2017-01-02T09:50:00Z,1657.1,48,76,76,76,59,63,26,14.7,15.9,250886,1508.3,45,14
T06,wt-components,2017-01-02T10:00:00Z,1661.8,49,78,77,78,59,63,26,14.7,17.1,273037,1639.7,45,14
T06,wt-components,2017-01-02T10:10:00Z,1651.5,50,79,79,79,59,64,27,14.6,16.4,256404,1538.9,46,14
T06,wt-components,2017-01-02T10:20:00Z,1648,51,80,80,80,60,64,27,14.6,17.2,255179,1529.6,47,14
T06,wt-components,2017-01-02T10:30:00Z,1654.3,51,80,80,81,60,64,27,14.7,16.5,253300,1518.8,47,14
T06,wt-components,2017-01-02T10:40:00Z,1653.6,51,81,81,81,57,63,26,14.6,18.3,241900,1449.4,47,15
T06,wt-components,2017-01-02T10:50:00Z,1606.9,51,79,79,80,54,62,26,14.2,17.5,180251,1083.7,47,15
T06,wt-components,2017-01-02T11:00:00Z,1653.5,51,79,79,80,54,61,26,14.6,17.5,244852,1469.2,47,15
T06,wt-components,2017-01-02T11:10:00Z,1643.5,51,79,79,80,53,61,27,14.6,14.5,206142,1236.8,47,15
T06,wt-components,2017-01-02T11:20:00Z,1655.1,51,79,79,79,53,60,26,14.7,24.3,240184,1445.4,47,15
T06,wt-components,2017-01-02T11:30:00Z,1671,51,81,81,81,53,61,27,14.8,16.6,290543,1743,47,15
T06,wt-components,2017-01-02T11:40:00Z,1665.6,51,82,82,82,53,60,27,14.8,17.3,263888,1581,48,16
T06,wt-components,2017-01-02T11:50:00Z,1635,52,81,81,82,53,60,28,14.5,18.2,229497,1379.8,48,16
T06,wt-components,2017-01-02T12:00:00Z,1668.6,52,84,83,84,56,62,29,14.8,20,298114,1784.5,48,16
T06,wt-components,2017-01-02T12:10:00Z,1677.2,53,87,86,87,58,63,30,14.9,18.2,321751,1932.8,49,16
T06,wt-components,2017-01-02T12:20:00Z,1676.8,55,89,88,89,56,63,30,14.9,18.3,307000,1842.1,50,16
T06,wt-components,2017-01-02T12:30:00Z,1677.1,56,91,90,91,55,62,30,14.9,19.4,314181,1884.3,51,16
T06,wt-components,2017-01-02T12:40:00Z,1678.2,57,93,92,92,55,62,30,14.9,20.3,320298,1922.4,51,16
T06,wt-components,2017-01-02T12:50:00Z,1671.1,58,94,93,94,55,62,30,14.8,19,307370,1844.3,52,17
T06,wt-components,2017-01-02T13:00:00Z,1659.6,59,94,94,94,55,62,30,14.7,17.9,268366,1612.2,52,17
T06,wt-components,2017-01-02T13:10:00Z,1672.4,59,95,94,95,55,62,31,14.8,16.6,309713,1857.2,52,17
T06,wt-components,2017-01-02T13:20:00Z,1658.5,60,95,95,95,54,62,31,14.7,19.1,271113,1624.6,53,17
T06,wt-components,2017-01-02T13:30:00Z,1672.4,60,95,95,95,54,62,31,14.8,17.6,294361,1768.6,53,17
T06,wt-components,2017-01-02T13:40:00Z,1668,60,95,95,95,54,62,31,14.8,18.4,284970,1711.5,53,17
T06,wt-components,2017-01-02T13:50:00Z,1676,60,96,96,96,54,62,31,14.8,16,310856,1866.8,53,17
T06,wt-components,2017-01-02T14:00:00Z,1680,61,98,97,98,55,62,31,14.9,19.7,325048,1947,54,17
T06,wt-components,2017-01-02T14:10:00Z,1670.4,61,98,98,99,55,62,32,14.8,17.3,299108,1794.8,54,17
T06,wt-components,2017-01-02T14:20:00Z,1670.5,61,98,98,99,55,62,32,14.8,17.2,302562,1815.2,54,17
